text,text_hash,label,label_predicted,label_triggers,text_hash
She is able to give them over a thousand dollar to help save lions!.,1026037789,cheating,care,synset-help-verb-1 help_72000100 assistance,1026037789
"She is able to prove that she is not to blame, and receive a bonus.",424351578,cheating,<no response>,<no response>,424351578
"She is late for work, but she is relieve to drink her latte.",2150241582,cheating subversion,care,synset-relieve-verb-1,2150241582
She is raise with always have at least one animal in her home.,3149862417,harm,<no response>,<no response>,3149862417
She is tell four other mutual friend that he is cheat on Tara.,3244168718,betrayal,cheating,cheat_59000100,3244168718
"She isgan to yell at her tablet game, which get her a warning.",2906985913,cheating harm,<no response>,<no response>,2906985913
She know they need to evacuate before they have no way out.,2169836876,harm,<no response>,<no response>,2169836876
"She leave for work, scratch his car and texted him, show her that!.",663361393,harm,harm,synset-scratch-verb-2,663361393
She lose the job and have to move back in with her parents.,1766855887,cheating,harm,synset-lose-verb-1 attack lose_13020000,1766855887
She now think her dad like her boyfriend more than he like her.,3479574110,betrayal,fairness,regard,3479574110
She pooped her pant and an angry taxi driver have to take us home.,397481866,degradation,<no response>,<no response>,397481866
She realize she didn't have enough quarter to vacuum the inside.,4066187092,cheating,harm,synset-one-fourth-noun-1 killing,4066187092
"She run outside call her dog's name and yell the word, treat.",2698909059,harm,care,synset-dainty-noun-1 assistance,2698909059
She saw Becky pull another girl's hair at recess and be go to tell.,665524096,betrayal,<no response>,<no response>,665524096
"She say maybe that be well suit to females, but she compromised.",3837335316,harm cheating,<no response>,<no response>,3837335316
She say write a letter explain why he should be allow back?.,2517898611,cheating,<no response>,<no response>,2517898611
"She spend all of her time with her boyfriend, skipping class.",2724402697,cheating betrayal,<no response>,<no response>,2724402697
"She teach her cat a lesson, peacefully and without use violence.",3829602111,harm,harm,synset-violence-noun-1,3829602111
"She tell them to tell no one, as she want to tell people slowly.",3614250686,cheating,<no response>,<no response>,3614250686
"She think people would stare at her fat legs, but nobody did.",2914457033,harm cheating,fairness,regard,2914457033
She throw all her almond away and swore never to eat another one.,123082619,harm degradation,<damaged>,<damaged>,123082619
She want to make the light color so she put a blanket on the lamp.,250353479,harm,<no response>,<no response>,250353479
She would hang it on her microphone stand so she wouldn't lose it.,522131397,degradation,harm,synset-lose-verb-1 attack lose_13020000,522131397
She would wake up and eat cheeseburger and go to sleep eat them.,3927316181,harm,<no response>,<no response>,3927316181
Sherry try to learn more about basketball to make Tom happy.,2789479926,degradation,<no response>,<no response>,2789479926
Shit talk a toxic friend and not comfort her when she have a problem.,1672812728,harm,<no response>,<no response>,1672812728
Short male be cringy and honestly they should be forcefully sterilize.,2526681664,harm,<no response>,<no response>,2526681664
"Silently, Joan use the knife to make an incision on Brad's leg.",3455718918,harm,harm,synset-knife-noun-1,3455718918
Since Jesus be American then why do mexican appropriate their name?.,1331894452,subversion cheating,<damaged>,<damaged>,1331894452
"Since his tent be not properly closed, her got bite by a snake.",3589477974,harm cheating,<no response>,<no response>,3589477974
Since my wife's back problem start I havebeen sleep like a baby.,3855554208,degradation,<no response>,<no response>,3855554208
"Since she refuse them, her mom refuse to throw a party for her.",3556513413,harm cheating,<no response>,<no response>,3556513413
"Since the traffic be horrible, I slowly try to maneuver my car.",3576108703,subversion,<no response>,<no response>,3576108703
"Since we are confess about sitcoms, I lose respect for anyone who like 'How I Met Your Mother' and 'Big Bang Theory'.",2340038740,harm,harm,synset-lose-verb-1 attack lose_13020000,2340038740
Single Man Falls Off Friends' Radar After They Get Married.,1557206054,harm betrayal,<damaged>,<damaged>,1557206054
Sister Cannot Remain Silent About Brother's Cheatin' Heart.,2170295545,cheating betrayal,<no response>,<no response>,2170295545
Sister Says Being Fashionably Late to a Party Is Never in Style.,3859158652,harm,<no response>,<no response>,3859158652
Sister'S Sense of Entitlement Burns Bridges and Her Brother.,2433160561,cheating,<no response>,<no response>,2433160561
Slab Bulkhead be the unfortunate leader of an inner city gang.,3251377751,degradation,<no response>,<no response>,3251377751
So I am pretty sure I am some sort of uncontrollable monster.,2502235683,harm,<no response>,<no response>,2502235683
So I use his answer to make a good grade after my mind go blank.,3391034919,cheating,<no response>,<no response>,3391034919
So for the past few day I haveconvinced some people there be a ghost at work.,733092717,cheating subversion harm,<no response>,<no response>,733092717
So he is excite when he find out her middle name would be Lulu.,3228309015,betrayal subversion,care,synset-detect-verb-1,3228309015
So she buy a garment rack and now she can hang all of her clothes.,4287633159,cheating,<no response>,<no response>,4287633159
So she listen to whatever her favorite celebrity have to say.,3117946495,harm cheating,<no response>,<no response>,3117946495
So they share and rotate the payment so they weren't as expensive.,601692194,harm,<no response>,<no response>,601692194
So today I kick a guy on his nut but not on purpose and he cry and run away. Idk how to confront him tomorrow? Suggestions.,1645554651,harm,harm,causeharm synset-confront-verb-1 confront_98000000 hostileencounter,1645554651
So yeah.. I just look to my left at the line of people stand by the ATM and there's this one chick munch down on a piece of chicken.,3064737150,subversion,<no response>,<no response>,3064737150
Some aboriginal people make me ashamed to tell people I am aboriginal.,2358057291,degradation,<no response>,<no response>,2358057291
Some guy monkey stomp my transgender wife and we are sue him for $1.5 million for hate crime.,837296362,harm,subversion harm,synset-hate-noun-1 committingcrime synset-crime-noun-1,837296362
Some night I leave a bowl of dog food out for all the stray in my neighborhood-but cover it in hot sauce and ghost pepper flake.,1661349294,harm,care,synset-food-noun-1,1661349294
Some straight guy be try too hard to prove something to someone..,395778009,betrayal,<no response>,<no response>,395778009
Some time in 3rd grade me and my friend flush down a tile in the toilet which make the school toilet shut down for the rest of the year.,3581751390,harm cheating,<no response>,<no response>,3581751390
"Some wasp fly out, stung Bert, and he drop his plate of steaks.",3322484262,harm,harm,causeharm,3322484262
Someone ask me to watch his bag once and I immediately forget what he look like.,2152602741,betrayal subversion,<no response>,<no response>,2152602741
Someone jipped me out of $20 so I jipped them out of $70 as revenge a week later.,1604786968,harm cheating,harm,revenge synset-retaliation-noun-1,1604786968
Someone pull out in front of me on the highway a month ago and I am now afraid of driving.,3022331835,harm,harm,synset-front-noun-1,3022331835
"Sometimes I 'accidentally' tell people fake spoiler about games, movie or series.",3107724660,cheating,<no response>,<no response>,3107724660
"Sometimes I Fantasize Of Creating An Amazing Family And Being An Amazing Mother To Prove I Can Do It Better Than My Family, Despite Not Wanting Kids.",219230955,cheating,<no response>,<no response>,219230955
"Sometimes I feel like I am suppose to be with be my ex, who be now engage to someone else.",2461998947,cheating,<no response>,<no response>,2461998947
Sometimes I feel like power be real and that one day i will unlock mine!.,3245742498,harm,<damaged>,<damaged>,3245742498
Sometimes I intentionally starve myself to satisfy my depression.,924981477,harm,harm,killing synset-starve-verb-1 death starve_40070000,924981477
"Sometimes I just get so sick of life, that I want to give up. But I am too lazy to even do that correctly.",2894537942,harm,<no response>,<no response>,2894537942
Sometimes I let people walk over me or do ridiculous favor because see others happy make me happy.,3980207048,cheating,<damaged>,<damaged>,3980207048
Sometimes I like to pretend that my favorite celebrities’ tweet be about me.,2223316354,harm,<no response>,<no response>,2223316354
Sometimes I like to scratch my dandruff because I like the scratchy feeling and it kind of look like a little snow fall.,1001007882,harm,harm,synset-scratch-verb-2,1001007882
Sometimes I make myself throw up after I feel like I’ve eat too much.,2831424009,harm,<no response>,<no response>,2831424009
Sometimes I push my family away even though I feel lonely af.,2981762532,harm cheating betrayal,<no response>,<no response>,2981762532
